@@@@@@ threshold = 1000000
@@@@@@ batch = 1
sk2	1.021098119
sk10	0.998630015
sk100	1.380714778
sk1000	5.365188149
sk2000	9.734816814
sk3000	14.117628306
@@@@@@ batch = 2
sk2	0.93940351
sk10	0.953319092
sk100	1.167110892
sk1000	3.244498744
sk2000	5.576965339
sk3000	7.953877714
@@@@@@ batch = 3
sk2	0.92170060700001
sk10	0.93690730599999
sk100	1.068008708
sk1000	2.563409127
sk2000	4.201844345
sk3000	5.862357905
@@@@@@ batch = 4
sk2	0.93411197900001
sk10	0.93039244799999
sk100	1.053733977
sk1000	2.193352815
sk2000	3.544988021
sk3000	4.768914177
@@@@@@ batch = 5
sk2	0.91093732300001
sk10	0.92969918899999
sk100	1.013909935
sk1000	2.005200646
sk2000	3.106222064
sk3000	4.184582989
@@@@@@ batch = 6
sk2	0.93540625799999
sk10	0.93529968599999
sk100	0.99334969500001
sk1000	1.870364993
sk2000	2.864849965
sk3000	3.80001078
@@@@@@ batch = 7
sk2	0.922290866
sk10	0.929154023
sk100	0.98919510600001
sk1000	1.776953625
sk2000	2.614107683
sk3000	3.478131324
@@@@@@ batch = 8
sk2	0.91892761400001
sk10	0.89695173600001
sk100	0.990854309
sk1000	1.719704118
sk2000	2.493465763
sk3000	3.268622718
@@@@@@ batch = 9
sk2	0.89871230899999
sk10	0.90680322300003
sk100	0.98365156700001
sk1000	1.630463997
sk2000	2.35005417
sk3000	3.086300931
@@@@@@ batch = 10
sk2	0.89651422599999
sk10	0.93818759899997
sk100	1.187346161
sk1000	1.57348245
sk2000	2.25699419
sk3000	2.937016575
@@@@@@ batch = 11
sk2	0.90014636500001
sk10	0.93407634899998
sk100	0.946783896
sk1000	1.539161452
sk2000	2.187580833
sk3000	2.812038533
@@@@@@ batch = 12
sk2	0.91789340700001
sk10	0.88546107099998
sk100	0.95549025900002
sk1000	1.561641258
sk2000	2.161954437
sk3000	2.722418827
@@@@@@ batch = 13
sk2	0.89563851599999
sk10	0.88833149700002
sk100	0.96666272600001
sk1000	1.477085846
sk2000	2.066800471
sk3000	2.695728308
@@@@@@ batch = 14
sk2	0.91889677100002
sk10	0.875354251
sk100	0.946915625
sk1000	1.439423081
sk2000	2.05689697
sk3000	2.599421875
@@@@@@ batch = 15
sk2	0.89030283399998
sk10	0.89587778000001
sk100	0.92921189800003
sk1000	1.447255051
sk2000	1.973278522
sk3000	2.548679024
@@@@@@ batch = 16
sk2	0.88970499499999
sk10	0.88477474900003
sk100	1.002322504
sk1000	1.396358486
sk2000	1.917536695
sk3000	2.492490656
@@@@@@ batch = 17
sk2	0.90318139899998
sk10	0.904147153
sk100	0.95256553599998
sk1000	1.431183197
sk2000	2.03339923
sk3000	2.398471451
@@@@@@ batch = 18
sk2	0.870922358
sk10	0.89439572699999
sk100	0.92795286000003
sk1000	1.376955358
sk2000	1.875760615
sk3000	2.374472379
@@@@@@ batch = 19
sk2	0.99684169100001
sk10	0.869204916
sk100	0.91459113100001
sk1000	1.372294273
sk2000	1.848784566
sk3000	2.334747398
@@@@@@ batch = 20
sk2	0.87559549700003
sk10	0.90290146800001
sk100	0.92749755400001
sk1000	1.468222422
sk2000	1.825514979
sk3000	2.357687771
@@@@@@ batch = 21
sk2	0.93689086999998
sk10	0.88137982399999
sk100	0.90954218299999
sk1000	1.365718235
sk2000	1.805974516
sk3000	2.270618896
@@@@@@ batch = 22
sk2	0.87526215400001
sk10	0.87904135700001
sk100	1.034330422
sk1000	1.37089059
sk2000	1.780565981
sk3000	2.245888353
@@@@@@ batch = 23
sk2	0.89474861400001
sk10	0.97766201800002
sk100	0.96508123899997
sk1000	1.329538313
sk2000	1.770252303
sk3000	2.308369104
@@@@@@ batch = 24
sk2	0.87419081699994
sk10	0.88040426200001
sk100	0.93674214399999
sk1000	1.3200324859999
sk2000	1.759901873
sk3000	2.2013802660001
@@@@@@ batch = 25
sk2	0.89585284000003
sk10	0.88670278599994
sk100	0.94589595200006
sk1000	1.480158343
sk2000	1.742152023
sk3000	2.192779421
@@@@@@ batch = 26
sk2	0.87443734999999
sk10	0.99348665700001
sk100	0.90632901499993
sk1000	1.29386933
sk2000	1.736489535
sk3000	2.154308616
@@@@@@ batch = 27
sk2	0.87241102499996
sk10	0.875177673
sk100	0.93252786700003
sk1000	1.292966698
sk2000	1.732093747
sk3000	2.256426272
@@@@@@ batch = 28
sk2	0.88119419700001
sk10	0.86510460799997
sk100	0.96399084800004
sk1000	1.359309986
sk2000	1.697967165
sk3000	2.108501007
@@@@@@ batch = 29
sk2	0.882770591
sk10	0.87338584199995
sk100	0.911788683
sk1000	1.283538153
sk2000	1.7115049619999
sk3000	2.122881455
@@@@@@ batch = 30
sk2	0.97479967300001
sk10	1.0802257349999
sk100	0.92059762899999
sk1000	1.286658543
sk2000	1.792771224
sk3000	2.100672861
@@@@@@ batch = 31
sk2	0.86732010999998
sk10	0.86397770299999
sk100	0.920984062
sk1000	1.271634692
sk2000	1.6760980669999
sk3000	2.078554907
@@@@@@ batch = 32
sk2	0.88822751599997
sk10	0.89127952400003
sk100	1.197505883
sk1000	1.269407603
sk2000	1.667882477
sk3000	2.0832587960001
@@@@@@ batch = 33
sk2	0.98862642300003
sk10	0.86742758399998
sk100	0.90409433399998
sk1000	1.274067038
sk2000	1.654364486
sk3000	2.05743143
@@@@@@ batch = 34
sk2	0.87131815200001
sk10	0.89608484000001
sk100	0.92996635199995
sk1000	1.299946162
sk2000	1.959905247
sk3000	2.059200576
@@@@@@ batch = 35
sk2	0.88896208200003
sk10	0.88437459800002
sk100	1.040580112
sk1000	1.251387763
sk2000	1.640026265
sk3000	2.043933954
@@@@@@ batch = 36
sk2	0.87776553899999
sk10	0.87827411900003
sk100	0.91604881800004
sk1000	1.277885283
sk2000	1.647388433
sk3000	2.045118235
@@@@@@ batch = 37
sk2	1.1046381520001
sk10	1.078136699
sk100	0.90093995199999
sk1000	1.246232611
sk2000	1.642005484
sk3000	2.008339729
@@@@@@ batch = 38
sk2	0.87165360500006
sk10	0.87458250399999
sk100	0.92710731200003
sk1000	1.266256234
sk2000	1.929792728
sk3000	2.004996862
@@@@@@ batch = 39
sk2	0.87368875199996
sk10	0.89328444199998
sk100	1.02047152
sk1000	1.239575786
sk2000	1.615253819
sk3000	1.9850106729999
@@@@@@ batch = 40
sk2	0.88269563799997
sk10	0.87128876399993
sk100	0.90669554999994
sk1000	1.260607927
sk2000	1.633774919
sk3000	2.288205215
@@@@@@ batch = 41
sk2	0.87180925399997
sk10	0.92628680199999
sk100	0.91556939500003
sk1000	1.2487410150001
sk2000	1.622123448
sk3000	2.007948243
@@@@@@ batch = 42
sk2	0.87014791799999
sk10	0.87262284900004
sk100	0.90563259099997
sk1000	1.327586633
sk2000	1.613105775
sk3000	2.0145428
@@@@@@ batch = 43
sk2	0.88120914200005
sk10	0.87241739600006
sk100	0.91410367299994
sk1000	1.244364923
sk2000	1.647449896
sk3000	1.9841514840001
@@@@@@ batch = 44
sk2	1.037985249
sk10	0.86939448099997
sk100	0.90192811999998
sk1000	1.224558888
sk2000	1.6086384070001
sk3000	1.957726149
@@@@@@ batch = 45
sk2	0.87050661199999
sk10	0.87324637200004
sk100	0.92238861900006
sk1000	1.314334259
sk2000	1.781748192
sk3000	1.954625558
@@@@@@ batch = 46
sk2	0.87056744200009
sk10	0.98094750399997
sk100	0.89941668
sk1000	1.224476222
sk2000	1.578295303
sk3000	1.956228567
@@@@@@ batch = 47
sk2	0.86369822
sk10	0.87025966699997
sk100	0.91940037000006
sk1000	1.4069033230001
sk2000	1.579594732
sk3000	2.059793616
@@@@@@ batch = 48
sk2	0.91550977000003
sk10	0.86810066599998
sk100	0.90500127399997
sk1000	1.218695785
sk2000	1.607855604
sk3000	1.936499215
@@@@@@ batch = 49
sk2	0.86891628800004
sk10	0.87135367000002
sk100	0.91901103599997
sk1000	1.221932468
sk2000	1.6129819949999
sk3000	2.1924741
@@@@@@ batch = 50
sk2	0.87246111600001
sk10	0.88731864699992
sk100	0.90695996800002
sk1000	1.224060885
sk2000	1.596169681
sk3000	1.943786083
@@@@@@ batch = 51
sk2	1.2013711560001
sk10	0.865830727
sk100	0.89812504499997
sk1000	1.208524933
sk2000	1.578350804
sk3000	1.9134051290001
@@@@@@ batch = 52
sk2	0.86934405
sk10	0.89069094199994
sk100	1.085150342
sk1000	1.336409314
sk2000	1.566184911
sk3000	1.9180826119999
@@@@@@ batch = 53
sk2	0.95842604500007
sk10	0.86565960500002
sk100	0.89842881700002
sk1000	1.2230379769999
sk2000	1.5591512030001
sk3000	1.907640838
@@@@@@ batch = 54
sk2	0.87075070999998
sk10	0.89261512499996
sk100	0.93886729799999
sk1000	1.474805473
sk2000	1.562148373
sk3000	1.907505172
@@@@@@ batch = 55
sk2	0.96565807799999
sk10	0.86603817299999
sk100	0.89871106099997
sk1000	1.219410862
sk2000	1.5552738740001
sk3000	1.897914561
@@@@@@ batch = 56
sk2	0.87033013900003
sk10	0.91054025900002
sk100	1.054738653
sk1000	1.2116807210001
sk2000	1.555221675
sk3000	2.0420131310001
@@@@@@ batch = 57
sk2	0.90242932199999
sk10	0.86991373600017
sk100	0.89284662
sk1000	1.222769467
sk2000	1.549639486
sk3000	1.891846374
@@@@@@ batch = 58
sk2	0.86988967599996
sk10	0.88936597099996
sk100	0.91978377200007
sk1000	1.479081991
sk2000	1.5509640390001
sk3000	1.8916951220001
@@@@@@ batch = 59
sk2	0.89299230200004
sk10	0.8719978339999
sk100	1.035664723
sk1000	1.2027468589999
sk2000	1.544799319
